NUMERO_FACTURA|ID_CONTRATO|VALOR_FACTURADO|FECHA_MAX_PAGO|FECHA_FACTURACION|FECHA_CORTE|CICLO_FACTURACION|CUENTA
001-230-005740325|106050200132141429|17.25|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552034020
001-230-005742003|118150200129065373|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550354705
001-230-005736319|110760200127571229|23.0|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8549769638
001-230-005737205|127460200126056115|22.08|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8549341738
001-230-005744891|107360200135269240|11.5|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553538099
001-230-005740556|120090200136426274|23.0|14/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8554244150
001-230-005747929|115850200125286903|23.0|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8549129352
001-230-005738424|100030200133654353|35.03|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552600388
001-230-005740592|120990200132298061|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8551937560
001-230-005737624|126580200132147288|23.23|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8552037095
001-230-005738135|112020200134933421|18.4|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553384205
001-230-005737911|127520200125921702|23.23|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8549501438
001-230-005749744|101440200130762302|23.0|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8551504916
001-230-005740098|105470200129058529|25.53|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8550374333
001-230-005736811|126880200129054479|20.7|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8550350730
001-230-005747591|101080200120146023|42.93|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8546691062
001-230-005743994|108900200129069445|23.23|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550358755
001-230-005744207|121920200128849673|20.7|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8550730170
001-230-005744395|108890200128929501|20.7|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550743466
001-230-005747916|115690200132261361|20.7|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8551943500
001-230-005737861|126920200129058492|20.7|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8550366322
001-230-005738903|113570200125277173|25.3|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8549112105
001-230-005750244|116740200125274736|19.55|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8549120014
001-230-005744472|110500200132174227|14.03|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8552045804
001-230-005748569|116560200135523338|23.0|18/07/2025 00:00:00|06/07/2025 21:39:27|06/07/2025 00:00:00|26|8553659711
001-230-005740504|118470200122919582|19.55|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8547956033
001-230-005747347|117710200128930886|19.55|18/07/2025 00:00:00|06/07/2025 21:39:40|06/07/2025 00:00:00|26|8550677759
001-230-005749459|115730200129076401|23.0|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8550358761
001-230-005737960|125460200130840762|20.7|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8551283561
001-230-005744226|123610200136381364|29.75|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8554173158
001-230-005736328|100160200132163390|29.21|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552045478
001-230-005743009|119040200120187172|22.08|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8546682072
001-230-005748133|115320200135589511|19.55|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8553709076
001-230-005737561|126390200122916324|19.55|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8547987015
001-230-005738768|127200200121500609|19.26|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8547292005
001-230-005744369|107890200120183854|19.55|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8546658078
001-230-005749234|115300200120164929|19.55|18/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8546699139
001-230-005739381|103920200125408668|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8549101187
001-230-005737648|111040200120003571|18.4|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8546596413
001-230-005736903|111580200126075892|19.78|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8549365340
001-230-005738090|113790200126071380|19.78|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8549326376
001-230-005741532|119370200122819776|24.15|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8547863557
001-230-005746571|107730200121357828|21.85|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8547190059
001-230-005738721|127910200136273532|18.4|14/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8554082191
001-230-005739062|100220200138900980|19.62|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555246524
001-230-005742504|120230200136423699|20.7|14/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8554237199
001-230-005739464|117930200121305478|37.66|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8547164162
001-230-005737944|125940200138454528|18.4|14/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8555043856
001-230-005748115|101400200136282795|18.4|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554065449
001-230-005746994|124820200138849249|21.85|18/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8555232339
001-230-005747658|102330200138575855|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555105321
001-230-005743148|105400200136308549|18.4|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8554146427
001-230-005739566|106020200138917667|17.17|14/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8555258729
001-230-005739018|126550200138917963|19.62|14/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8555256775
001-230-005745810|125030200138565398|20.7|18/07/2025 00:00:00|06/07/2025 21:39:40|06/07/2025 00:00:00|26|8554999284
001-230-005749013|116350200138894272|17.17|14/07/2025 00:00:00|06/07/2025 21:39:24|06/07/2025 00:00:00|26|8555242380
001-230-005742964|118770200138896855|17.17|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8555241484
001-230-005737864|127210200135263176|24.15|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8553442044
001-230-005748636|116450200138544037|21.5|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8555021241
001-230-005741264|104450200133399080|29.15|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8552599056
001-230-005749730|101000200138448060|14.93|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555054586
001-230-005746776|107090200139113342|12.65|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555388839
001-230-005749223|103470200139066168|17.17|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555367787
001-230-005746771|110170200135271333|22.4|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553542335
001-230-005741430|120790200136416626|26.45|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554239000
001-230-005739653|105010200138433957|21.85|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555045372
001-230-005737362|113430200139003671|19.62|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555305470
001-230-005745428|107780200138448100|20.93|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555055046
001-230-005744195|123590200129056721|31.68|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8550335689
001-230-005738058|126190200139114889|12.65|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8555393784
001-230-005750450|114560200138573959|25.76|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555080960
001-230-005744276|124950200139112111|19.62|14/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8555405728
001-230-005748943|116690200139096790|12.65|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8555384563
001-230-005741390|106550200139104889|21.85|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555396634
001-230-005748801|114420200120024825|12.65|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8546601816
001-230-005745415|107400200139107700|19.66|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555344183
001-230-005739164|125170200139085102|12.65|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8555388225
001-230-005750477|117620200139074645|17.17|14/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8555391027
001-230-005739953|106650200139074597|17.17|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555394011
001-230-005743476|110400200138558822|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555103523
001-230-005743268|121740200138589441|20.93|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555113291
001-230-005746108|121570200139150550|36.32|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555424351
001-230-005749614|102430200126055914|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8549342363
001-230-005741537|119370200133387323|21.85|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8552478655
001-230-005750306|102100200138391240|22.54|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8554979367
001-230-005748690|116290200128648668|20.7|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8550647925
001-230-005744508|108810200136402651|21.85|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554169165
001-230-005736346|111220200139176820|17.17|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555420946
001-230-005741688|106960200139171444|19.62|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555416847
001-230-005741997|120920200135260486|32.19|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553476040
001-230-005738267|127020200139173084|17.17|14/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8555429776
001-230-005738452|113330200133648603|14.18|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8552610124
001-230-005744813|108040200138553627|62.1|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555006263
001-230-005737176|127260200139167660|16.63|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8555409770
001-230-005749441|114530200122699355|19.55|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8547848373
001-230-005750631|116120200139134274|17.17|14/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8555411014
001-230-005748252|100700200136416202|54.42|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554231024
001-230-005741164|103630200139169388|17.17|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555420733
001-230-005740776|119360200139195630|12.65|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8555342156
001-230-005738592|110920200139197327|19.62|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555452272
001-230-005749696|102310200139303786|12.68|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555310202
001-230-005748742|114260200122683743|26.5|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8547829135
001-230-005741844|120300200136233442|119.67|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554056530
001-230-005744460|108500200139173507|19.62|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555420854
001-230-005740711|119570200139162238|17.17|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555413596
001-230-005747716|102720200132270779|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8551964511
001-230-005738626|113600200138506973|41.63|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555076470
001-230-005738462|111740200132281881|20.7|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8551312638
001-230-005743350|122640200138532305|20.7|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8555099018
001-230-005740714|128090200136407244|16.1|14/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8554214866
001-230-005739781|105500200139190223|19.66|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555324307
001-230-005744904|123600200122937068|19.55|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8547941085
001-230-005740851|118710200133651717|26.45|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8552602305
001-230-005737915|127520200133655383|11.5|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8552605367
001-230-005749682|117240200125266452|20.7|18/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8549100742
001-230-005746052|109560200136423938|16.1|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8554231231
001-230-005747147|101890200125919344|23.0|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8549504370
001-230-005747317|114370200126066184|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8549356740
001-230-005739705|120810200125229113|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8549020695
001-230-005749474|101210200128968130|40.47|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8550367279
001-230-005746190|109640200125363234|23.0|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8549101141
001-230-005738667|126180200125276833|23.23|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8549105090
001-230-005750478|117620200136425972|23.0|18/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8554238223
001-230-005741601|119520200127587778|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8549339846
001-230-005742212|120710200130836832|28.29|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8551302222
001-230-005737312|128230200128934473|29.15|18/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8550736741
001-230-005743837|108050200132275587|47.57|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8551302676
001-230-005741533|119370200122701798|22.08|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8547837460
001-230-005737638|125200200122613277|19.55|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8547723920
001-230-005736812|126880200130737503|20.7|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8551439815
001-230-005747195|117510200136213004|16.1|14/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8553978182
001-230-005748492|116110200130837111|29.15|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8551302223
001-230-005743549|122330200136335541|29.75|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8554193060
001-230-005736139|110750200130828291|25.53|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8551314211
001-230-005738595|112630200129086539|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550370353
001-230-005739702|105810200132299846|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8551945558
001-230-005736272|112890200127429257|39.1|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8550026621
001-230-005746798|107370200128858610|14.37|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550742280
001-230-005743463|110450200136405339|18.4|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554199896
001-230-005737363|113430200125277434|19.55|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8549102025
001-230-005739449|105150200121463783|19.55|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8546705420
001-230-005736195|111630200120026982|29.9|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8546606794
001-230-005748130|115320200139291341|17.17|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555481058
001-230-005743806|123720200139292383|19.62|14/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8555477139
001-230-005738678|112600200139296502|12.26|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555487155
001-230-005738611|111780200139292831|17.17|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555477155
001-230-005749604|101290200139299126|12.51|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555486212
001-230-005737337|110930200139302652|23.0|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555351159
001-230-005744966|107320200139305348|17.17|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555483381
001-230-005745875|108710200139291612|17.17|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555482063
001-230-005739382|103920200139290095|14.59|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555442942
001-230-005747168|102790200139291725|10.33|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555492014
001-230-005744456|108500200139300310|17.17|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555482270
001-230-005745975|110230200139299895|21.38|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555484263
001-230-005750440|102230200139300855|19.62|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555484290
001-230-005743821|107240200139275283|21.85|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555329356
001-230-005749423|101180200139277824|23.0|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555348387
001-230-005745829|107080200136276953|24.15|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554068276
001-230-005743562|122450200139316088|16.63|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8555483510
001-230-005742468|121310200139319749|23.0|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8555349174
001-230-005749225|114580200139320922|21.38|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555490569
001-230-005745718|124830200139316049|21.88|18/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8555322199
001-230-005742222|118510200139291460|17.17|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8555454926
001-230-005745918|107680200139303125|14.59|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555442960
001-230-005741617|120070200139325140|16.63|14/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8555483636
001-230-005743280|122130200139329313|16.63|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8555492645
001-230-005736063|113040200139324264|37.32|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555489628
001-230-005744968|107870200139321896|20.7|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555341192
001-230-005747084|116000200139313797|16.63|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555488473
001-230-005748938|116510200139096176|23.0|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8555398508
001-230-005739371|103580200139325156|49.9|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555486623
001-230-005741847|121270200139322408|12.65|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555340174
001-230-005739143|112290200139317197|16.63|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555491488
001-230-005738479|126740200139327125|10.05|14/07/2025 00:00:00|06/07/2025 21:39:24|06/07/2025 00:00:00|26|8555478695
001-230-005749818|117670200139315247|16.63|14/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8555489483
001-230-005739046|112560200139319006|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555337196
001-230-005736698|127970200138574986|21.1|14/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8555088917
001-230-005749366|117840200139322818|16.63|14/07/2025 00:00:00|06/07/2025 21:39:42|06/07/2025 00:00:00|26|8555489610
001-230-005749488|102240200139323244|11.88|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555476714
001-230-005744544|122140200139284207|21.85|18/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8555313175
001-230-005739165|125170200138415627|20.93|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8554965982
001-230-005746311|109950200136431153|21.85|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8554221449
001-230-005737268|113100200138583401|33.12|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555110159
001-230-005742819|121390200139174375|17.17|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555413917
001-230-005748352|103510200133386415|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8552453695
001-230-005749890|117280200133395908|20.7|18/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8552467883
001-230-005739913|120340200133396572|19.55|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8552468896
001-230-005748120|102160200133648285|19.55|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8552610113
001-230-005745747|124510200133390554|20.7|18/07/2025 00:00:00|06/07/2025 21:39:36|06/07/2025 00:00:00|26|8552478735
001-230-005746386|123200200134110368|29.15|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8552163687
001-230-005743150|120490200133646617|23.23|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8552605079
001-230-005737939|113590200134096200|23.0|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8552203719
001-230-005746553|109510200134122672|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8552217348
001-230-005749348|117500200134127862|28.75|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8552161374
001-230-005748080|115790200134159969|20.7|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8552875132
001-230-005746688|122860200134118787|39.99|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8552185738
001-230-005743271|108660200134847718|20.35|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553288657
001-230-005738392|111440200134872639|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553369065
001-230-005738467|112950200134867698|23.0|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553367000
001-230-005736899|113270200134909273|19.55|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553313096
001-230-005737039|125260200134972020|23.23|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8553319210
001-230-005744756|123250200135272137|19.55|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8553562006
001-230-005747850|117270200139281470|23.0|18/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8555333402
001-230-005749024|115070200139085522|25.3|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555399169
001-230-005741591|120470200139326746|16.63|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555477736
001-230-005741082|119060200139326267|24.16|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8555490630
001-230-005741129|105000200139315362|12.65|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555353172
001-230-005745775|110600200139326542|33.27|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555496599
001-230-005737351|111690200139318138|33.8|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555342193
001-230-005741148|119210200139317289|21.38|14/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8555494482
001-230-005744004|110130200139316858|16.63|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555496457
001-230-005737758|113820200139318374|16.63|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555479619
001-230-005743660|108150200139319078|19.01|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555492524
001-230-005743547|122240200139091318|21.85|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555404323
